Citation/Document Number,Type,Relation
"Giatromanolaki, et al. Relation of hypoxia inducible factor 1 alpha and 2 alpha in operable non-small cell lung cancer to angiogenic/molecular profile of tumours and survival. Br J Cancer. Sep. 14, 2001;85(6):881-90.","NPL","Study NPL"
"Gordan, et al. HIF-2alpha promotes hypoxic cell proliferation by enhancing c-myc transcriptional activity. Cancer Cell. Apr. 2007;11(4):335-47.","NPL","Study NPL"
"Holmquist-Mengelbier, et al. Recruitment of HIF-1alpha and HIF-2alpha to common target genes is differentially regulated in neuroblastoma: Hif-2alpha promotes an aggressive phenotype. Cancer Cell. Nov. 2006;10(5):413-23.","NPL","Study NPL"
"Hu, et al. Differential roles of hypoxia-inducible factor 1alpha (HIF-1alpha) and HIF-2alpha in hypoxic gene regulation. Mol Cell Biol. Dec. 2003;23(24):9361-74.","NPL","Study NPL"
"Karoor, et al. Alveolar hypoxia promotes murine lung tumor growth through a VEGFR-2/EGFR-dependent mechanism. Cancer Prey Res (Phila). Aug. 2012;5(8):1061-71. doi: 10.1158/1940-6207.CAPR-12-0069-T. Epub Jun. 14, 2012.","NPL","Study NPL"
"Key, et al. Principles of ligand binding within a completely buried cavity in HIF2alpha PAS-B. J Am Chem Soc. Dec. 9, 2009;131(48):17647-54. doi: 10.1021/ja9073062.","NPL","Study NPL"
"Kim, et al. HIF2alpha cooperates with RAS to promote lung tumorigenesis in mice. J Clin Invest. Aug. 2009;119(8):2160-70.","NPL","Study NPL"
"King, F.D., Biososteres, Conformational restriction, and pro-drugs-case history: An example of a conformational restriction approach. Med. Chem., Principle and Practice (1994), pp. 206-208.","NPL","Study NPL"
"Kondo, et a. Inhibition of HIF2alpha is sufficient to suppress pVHL-defective tumor growth. PLoS Biol. Dec. 2003;1(3):E83, 439-444. Epub Dec. 22, 2003.","NPL","Study NPL"
"Kondo, et al. Inhibition of HIF is necessary for tumor suppression by the von Hippel-Lindau protein. Cancer Cell. Apr. 2002;1(3):237-46.","NPL","Study NPL"
"Koshiji, et al. HIF-1alpha induces cell cycle arrest by functionally counteracting Myc. Embo J. May 5, 2004;23(9):1949-56. Epub Apr. 8, 2004.","NPL","Study NPL"
"Kozhevnikov, et al. Synthesis of Cyclometallated Platinum Complexes with Substituted Thienylpyridines and Detailed Characterization of Their Luminescence Properties. Inorganic Chemistry, vol. 48, No. 9, Apr. 1, 2009, pp. 4179-4189.","NPL","Study NPL"
"Lee, et al. Acriflavine inhibits HIF-1 dimerization, tumor growth, and vascularization. Proc Natl Acad Sci U S A. Oct. 20, 2009;106(42):17910-5. doi: 10.1073/pnas.0909353106. Epub Oct. 1, 2009.","NPL","Study NPL"
"Li et al. Hypoxia-inducible factors regulate tumorigenic capacity of glioma stem cells. Cancer Cell 15(6):501-513 (2009).","NPL","Study NPL"
"Luke et al (Oncotarget, vol. 6, No. 6, pp. 3479-3492 (Year: 2015).","NPL","Study NPL"
"Maher, et al. von Hippel-Lindau disease: a clinical and scientific review. Eur J Hum Genet. Jun. 2011;19(6):617-23. doi: 10.1038/ejhg.2010.175. Epub Mar. 9, 2011.","NPL","Study NPL"
"Mandriota, et al. HIF activation identifies early lesions in VHL kidneys: evidence for site-specific tumor suppressor function in the nephron. Cancer Cell. Jun. 2002;1(5):459-68.","NPL","Study NPL"
"Maranchie, et al. The contribution of VHL substrate binding and HIF1-alpha to the phenotype of VHL loss in renal cell carcinoma. Cancer Cell. Apr. 2002;1(3):247-55.","NPL","Study NPL"
"Mazumdar, et al. HIF-2alpha deletion promotes Kras-driven lung tumor development. Proc Natl Acad Sci U S A. Aug. 10, 2010;107(32):14182-7. doi: 10.1073/pnas.1001296107. Epub Jul. 21, 2010.","NPL","Study NPL"
"Miranda, et al. A cyclic peptide inhibitor of HIF-1 heterodimerization that inhibits hypoxia signaling in cancer cells. J Am Chem Soc. Jul. 17, 2013;135(28):10418-25. doi: 10.1021/ja402993u. Epub Jul. 9, 2013.","NPL","Study NPL"
"Morrison and Boyd, Isotope Effects. Org. Chem., 3rd ed., (1974), pp. 353-356.","NPL","Study NPL"
"Neunhoeffer, et al. Cycloaddition reactions with azabenzenes. XVIII. Synthesis of [2]pyrindines. Heterocycles (1993), 35(2), 1089-101.","NPL","Study NPL"
"Nguyen, et al. Epigenetic regulation of hypoxia inducible factor in diseases and therapeutics. Arch Pharm Res. Mar. 2013;36(3):252-63. doi: 10.1007/s12272-013-0058-x. Epub Feb. 26, 2013.","NPL","Study NPL"
"Notice of Allowance dated Aug. 13, 2018 for U.S. Appl. No. 15/805,390.","NPL","Study NPL"
"Notice of allowance dated Dec. 13, 2018 for U.S. Appl. No. 15/556,607.","NPL","Study NPL"
"Notice of Allowance dated Nov. 9, 2017 for U.S. Appl. No. 15/037,047.","NPL","Study NPL"
"Notice of Allowance dated Oct. 11, 2017 for U.S. Appl. No. 15/439,308.","NPL","Study NPL"
"Notice of allowance dated Oct. 17, 2018 for U.S. Appl. No. 15/553,570.","NPL","Study NPL"
"Notice of Allowance dated Oct. 19, 2017 for U.S. Appl. No. 14/905,776.","NPL","Study NPL"
"Notice of Allowance dated Oct. 6, 2017 for U.S. Appl. No. 15/439,494.","NPL","Study NPL"
"Office Action dated Apr. 28, 2017 for U.S. Appl. No. 14/905,776.","NPL","Study NPL"
"Office Action dated Aug. 16, 2017 for U.S. Appl. No. 15/037,047.","NPL","Study NPL"
"Office Action dated Dec. 16, 2016 for U.S. Appl. No. 14/905,776.","NPL","Study NPL"
"Office action dated Feb. 14, 2019 for U.S. Appl. No. 15/556,153.","NPL","Study NPL"
"Office action dated Jul. 3, 2018 for U.S. Appl. No. 15/556,607.","NPL","Study NPL"
"Office action dated Jun. 26, 2018 for U.S. Appl. No. 15/553,570.","NPL","Study NPL"
"Office Action dated Mar. 24, 2017 for U.S. Appl. No. 15/037,047.","NPL","Study NPL"
"Office Action dated Nov. 21, 2016 for U.S. Appl. No. 15/037,047.","NPL","Study NPL"
"Office action dated Sep. 17, 2018 for U.S. Appl. No. 15/556,609.","NPL","Study NPL"
"Office Action dated Sep. 8, 2017 for U.S. Appl. No. 14/905,776.","NPL","Study NPL"
"<othercit>Akincioglu, et al. Novel sulfamides as potential carbonic anhydrase isoenzymes inhibitors. Bioorg Med Chem. Mar. 15, 2013;21(6):1379-85. doi: 10.1016/j.bmc.2013.01.019. Epub Jan. 22, 2013.</othercit>","NPL","Study NPL"
"<othercit>Anonymous: A Phase 1, Dose-Escalation Trial of PT2385 Tablets in Patients With Advanced Clear Cell Renal Cell Carcinoma-Full Text View-Clinical Trials.gov, Nov. 19, 2014 (Nov. 19, 2014), XP55486644.</othercit>","NPL","Study NPL"
"<othercit>Banker, Modem Pharmaceutics, third edition, p. 596. (Year: 1996).</othercit>","NPL","Study NPL"
"<othercit>Bertout, et al. HIF2alpha inhibition promotes p53 pathway activity, tumor cell death, and radiation responses. Proc Natl Acad Sci U S A. Aug. 25, 2009;106(34):14391-6. doi: 10.1073/pnas.0907357106. Epub Aug. 12, 2009.</othercit>","NPL","Study NPL"
"<othercit>Bhatt, et al. Hypoxia-inducible factor-2alpha: effect on radiation sensitivity and differential regulation by an mTOR inhibitor. BJU Int. Aug. 2008;102(3):358-63. doi: 10.1111/j.1464-410X.2008.07558.x. Epub Apr. 3, 2008.</othercit>","NPL","Study NPL"
"<othercit>Biellmann, et al. Synthesis and reactions of [1,4-dihydropyridinecarboxylic acids]. Tetrahedron (1970), 26(20), 4799-808.</othercit>","NPL","Study NPL"
"<othercit>Brusselmans, et al. Heterozygous deficiency of hypoxia-inducible factor-2alpha protects mice against pulmonary hypertension and right ventricular dysfunction during prolonged hypoxia. J Clin Invest. May 2003;111(10):1519-27.</othercit>","NPL","Study NPL"
"<othercit>Bundgaard, Design of Prodrugs, chapter 1, p. 1. (Year: 1985).</othercit>","NPL","Study NPL"
"<othercit>Carew, et al. ELR510444 inhibits tumor growth and angiogenesis by abrogating HIF activity and disrupting microtubules in renal cell carcinoma. PLoS One. 2012;7(1):e31120. doi: 10.1371/journal.pone.0031120. Epub Jan. 25, 2012.</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 1050878-94-8 (Sep. 2008).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 1062399-04-05 (Oct. 2008).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 1090604-08-2 (Dec. 2008).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 1119387-77-7 (Mar. 2009).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 1147778-06-0 (May 2009).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 1386280-55-2 (Aug. 2012).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 21081-71-0, Database Registry, Chemical Abstracts Services, [retrieved on Mar. 23, 2017], Published 1968.</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 81614-92-8. (Nov. 1984).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 879353-79-4 (Apr. 2006).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 903274-78-2 (Aug. 2006).</othercit>","NPL","Study NPL"
"<othercit>CAS Registry No. 950051-37-3 (Oct. 2007).</othercit>","NPL","Study NPL"
"<othercit>Catozzi, et al. Synthesis of the Louisianin Alkaloid Family via a 1,2,4-Triazine Inverse-Electron-Demand Diels-Alder Approach. Journal of Organic Chemistry. vol. 74, No. 21, Nov. 6, 2009, pp. 8343-8354.</othercit>","NPL","Study NPL"
"<othercit>Co-pending U.S. Appl. No. 15/553,570, filed Aug. 24, 2017.</othercit>","NPL","Study NPL"
"<othercit>Co-pending U.S. Appl. No. 15/556,153, filed Sep. 6, 2017.</othercit>","NPL","Study NPL"
"<othercit>Co-pending U.S. Appl. No. 15/556,607, filed Sep. 7, 2017.</othercit>","NPL","Study NPL"
"<othercit>Co-pending U.S. Appl. No. 15/805,390, filed Nov. 7, 2017.</othercit>","NPL","Study NPL"
"<othercit>Dittmar, et al. (4+2)-Cycloadditionen Der 1.2.4-Triazine-Ein Neuer Weg Zu 4-H-Acepinen. Tetrahedron Letters. El Sevier. Amsterdamn, NL, No. 59, Jan. 1, 1969, pp. 5171-5174.</othercit>","NPL","Study NPL"
"<othercit>Dorwald. A. Side Reactions in Organic Synthesis, Wiley:VCH, Weinheim p. IX of Preface, Wiley-VCH Verlag GmbH &amp; Co. KGaA (2005).</othercit>","NPL","Study NPL"
"<othercit>European Search Report dated Mar. 29, 2017 for EP Application No. 14871152.6.</othercit>","NPL","Study NPL"
"<othercit>European Search Report dated Mar. 8, 2017 for EP Application No. 14842085.4.</othercit>","NPL","Study NPL"
"<othercit>European search report with written opinion dated Jul. 16, 2018 for EP application No. 16762264.</othercit>","NPL","Study NPL"
"<othercit>European search report with written opinion dated Aug. 24, 2018 for EP Application No. 16762394.</othercit>","NPL","Study NPL"
"<othercit>European search report with written opinion dated Nov. 22, 2018 for EP Application No. 18185557.</othercit>","NPL","Study NPL"
"<othercit>European search report with written opinion dated Nov. 22, 2018 for EP Application No. 18185565.</othercit>","NPL","Study NPL"
"<othercit>Freeman. Reaction of Cyanoacetamide and Some 2-Acylcyclanones. Jan. 1, 1969. pp. 3670-3672.</othercit>","NPL","Study NPL"
"<othercit>Gewald, et al. Reaktion von methylenaktiven Nitrilen und Cyanamid mit acylierten Enaminen//Reaction of Methylene Active Nitriles and Cyanamide with Acylated Enamines. Journal Fur Praktische Chemie: Practical Applications and Applied Chemistry: Covering All Aspects of Applied Chemistry, Wiley, DE, vol. 324, No. 6, Jan. 1, 1982, pp. 933-941.</othercit>","NPL","Study NPL"
"<othercit>Giatromanolaki, et al. Relation of hypoxia inducible factor 1 alpha and 2 alpha in operable non-small cell lung cancer to angiogenic/molecular profile of tumours and survival. Br J Cancer. Sep. 14, 2001;85(6):881-90.</othercit>","NPL","Study NPL"
"<othercit>Gordan, et al. HIF-2alpha promotes hypoxic cell proliferation by enhancing c-myc transcriptional activity. Cancer Cell. Apr. 2007;11(4):335-47.</othercit>","NPL","Study NPL"
"<othercit>Holmquist-Mengelbier, et al. Recruitment of HIF-1alpha and HIF-2alpha to common target genes is differentially regulated in neuroblastoma: Hif-2alpha promotes an aggressive phenotype. Cancer Cell. Nov. 2006;10(5):413-23.</othercit>","NPL","Study NPL"
"<othercit>Hu, et al. Differential roles of hypoxia-inducible factor 1alpha (HIF-1alpha) and HIF-2alpha in hypoxic gene regulation. Mol Cell Biol. Dec. 2003;23(24):9361-74.</othercit>","NPL","Study NPL"
"<othercit>Karoor, et al. Alveolar hypoxia promotes murine lung tumor growth through a VEGFR-2/EGFR-dependent mechanism. Cancer Prey Res (Phila). Aug. 2012;5(8):1061-71. doi: 10.1158/1940-6207.CAPR-12-0069-T. Epub Jun. 14, 2012.</othercit>","NPL","Study NPL"
"<othercit>Key, et al. Principles of ligand binding within a completely buried cavity in HIF2alpha PAS-B. J Am Chem Soc. Dec. 9, 2009;131(48):17647-54. doi: 10.1021/ja9073062.</othercit>","NPL","Study NPL"
"<othercit>Kim, et al. HIF2alpha cooperates with RAS to promote lung tumorigenesis in mice. J Clin Invest. Aug. 2009;119(8):2160-70.</othercit>","NPL","Study NPL"
"<othercit>King, F.D., Biososteres, Conformational restriction, and pro-drugs-case history: An example of a conformational restriction approach. Med. Chem., Principle and Practice (1994), pp. 206-208.</othercit>","NPL","Study NPL"
"<othercit>Kondo, et a. Inhibition of HIF2alpha is sufficient to suppress pVHL-defective tumor growth. PLoS Biol. Dec. 2003;1(3):E83, 439-444. Epub Dec. 22, 2003.</othercit>","NPL","Study NPL"
"<othercit>Kondo, et al. Inhibition of HIF is necessary for tumor suppression by the von Hippel-Lindau protein. Cancer Cell. Apr. 2002;1(3):237-46.</othercit>","NPL","Study NPL"
"<othercit>Koshiji, et al. HIF-1alpha induces cell cycle arrest by functionally counteracting Myc. Embo J. May 5, 2004;23(9):1949-56. Epub Apr. 8, 2004.</othercit>","NPL","Study NPL"
"<othercit>Kozhevnikov, et al. Synthesis of Cyclometallated Platinum Complexes with Substituted Thienylpyridines and Detailed Characterization of Their Luminescence Properties. Inorganic Chemistry, vol. 48, No. 9, Apr. 1, 2009, pp. 4179-4189.</othercit>","NPL","Study NPL"
"<othercit>Lee, et al. Acriflavine inhibits HIF-1 dimerization, tumor growth, and vascularization. Proc Natl Acad Sci U S A. Oct. 20, 2009;106(42):17910-5. doi: 10.1073/pnas.0909353106. Epub Oct. 1, 2009.</othercit>","NPL","Study NPL"
"<othercit>Li et al. Hypoxia-inducible factors regulate tumorigenic capacity of glioma stem cells. Cancer Cell 15(6):501-513 (2009).</othercit>","NPL","Study NPL"
"<othercit>Lin, et al., Efficient in silico assay of inhibitors of hepatitis c virus RNA-dependent RNA polymerase by structure-based virtual screening and in vitro evaluation. ASSAY and drug development technologies. 9(3): Jun. 2011; pp. 290-298. XP55350132.</othercit>","NPL","Study NPL"
"<othercit>Lone, et al. A Substrate-Free Activity-Based Protein Profiling Screen for the Discovery of Selective PREPL Inhibitors. Journal of the American Chemical Society. vol. 133, No. 30, Aug. 3, 2011 (Aug. 3, 2011), pp. 11665-11674, XP55486936.</othercit>","NPL","Study NPL"
"<othercit>Luke et al (Oncotarget, vol. 6, No. 6, pp. 3479-3492 (Year: 2015).</othercit>","NPL","Study NPL"
"<othercit>Maher, et al. von Hippel-Lindau disease: a clinical and scientific review. Eur J Hum Genet. Jun. 2011;19(6):617-23. doi: 10.1038/ejhg.2010.175. Epub Mar. 9, 2011.</othercit>","NPL","Study NPL"
"<othercit>Mandriota, et al. HIF activation identifies early lesions in VHL kidneys: evidence for site-specific tumor suppressor function in the nephron. Cancer Cell. Jun. 2002;1(5):459-68.</othercit>","NPL","Study NPL"
"<othercit>Maranchie, et al. The contribution of VHL substrate binding and HIF1-alpha to the phenotype of VHL loss in renal cell carcinoma. Cancer Cell. Apr. 2002;1(3):247-55.</othercit>","NPL","Study NPL"
"<othercit>Mazumdar, et al. HIF-2alpha deletion promotes Kras-driven lung tumor development. Proc Natl Acad Sci U S A. Aug. 10, 2010;107(32):14182-7. doi: 10.1073/pnas.1001296107. Epub Jul. 21, 2010.</othercit>","NPL","Study NPL"
"<othercit>McLean, et al. The inverse electron-demand Diels-Alder reaction in polymer synthesis. Part 3. Model Diels-Alder reactions of some bis(1,2,4-triazines) with dienophiles and some bis-dienophiles with heterocyclic dienes. XP002782445, retrieved from STN, Database accession No. 1996:608859.</othercit>","NPL","Study NPL"
"<othercit>Miranda, et al. A cyclic peptide inhibitor of HIF-1 heterodimerization that inhibits hypoxia signaling in cancer cells. J Am Chem Soc. Jul. 17, 2013;135(28):10418-25. doi: 10.1021/ja402993u. Epub Jul. 9, 2013.</othercit>","NPL","Study NPL"
"<othercit>Morrison and Boyd, Isotope Effects. Org. Chem., 3rd ed., (1974), pp. 353-356.</othercit>","NPL","Study NPL"
"<othercit>Navarro, et al. American Association for Cancer Research (AACR)-106th Annual Meeting. Philadelphia, Pennsylvania, USA-Apr. 18-22, 2015. Drugs of the Future. vol. 40, No. 5, May 205, p. 341, XP55272384.</othercit>","NPL","Study NPL"
"<othercit>Neunhoeffer, et al. Cycloaddition reactions with azabenzenes. XVIII. Synthesis of [2]pyrindines. Heterocycles (1993), 35(2), 1089-101.</othercit>","NPL","Study NPL"
"<othercit>Nguyen, et al. Epigenetic regulation of hypoxia inducible factor in diseases and therapeutics. Arch Pharm Res. Mar. 2013;36(3):252-63. doi: 10.1007/s12272-013-0058-x. Epub Feb. 26, 2013.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 6, 2017 for U.S. Appl. No. 15/439,494.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 11, 2017 for U.S. Appl. No. 15/439,308.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 19, 2017 for U.S. Appl. No. 14/905,776.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Nov. 9, 2017 for U.S. Appl. No. 15/037,047.</othercit>","NPL","Study NPL"
"<othercit>Notice of allowance dated Dec. 13, 2018 for U.S. Appl. No. 15/556,607.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Aug. 13, 2018 for U.S. Appl. No. 15/805,390.</othercit>","NPL","Study NPL"
"<othercit>Notice of allowance dated Oct. 17, 2018 for U.S. Appl. No. 15/553,570.</othercit>","NPL","Study NPL"
"<othercit>Office Action dated Apr. 28, 2017 for U.S. Appl. No. 14/905,776.</othercit>","NPL","Study NPL"
"<othercit>Office Action dated Aug. 16, 2017 for U.S. Appl. No. 15/037,047.</othercit>","NPL","Study NPL"
"<othercit>Office Action dated Dec. 16, 2016 for U.S. Appl. No. 14/905,776.</othercit>","NPL","Study NPL"
"<othercit>Office action dated Feb. 14, 2019 for U.S. Appl. No. 15/556,153.</othercit>","NPL","Study NPL"
"<othercit>Office action dated Jul. 3, 2018 for U.S. Appl. No. 15/556,607.</othercit>","NPL","Study NPL"
"<othercit>Office action dated Jun. 26, 2018 for U.S. Appl. No. 15/553,570.</othercit>","NPL","Study NPL"
"<othercit>Office Action dated Mar. 24, 2017 for U.S. Appl. No. 15/037,047.</othercit>","NPL","Study NPL"
"<othercit>Office Action dated Nov. 21, 2016 for U.S. Appl. No. 15/037,047.</othercit>","NPL","Study NPL"
"<othercit>Office action dated Sep. 17, 2018 for U.S. Appl. No. 15/556,609.</othercit>","NPL","Study NPL"
"<othercit>Office Action dated Sep. 8, 2017 for U.S. Appl. No. 14/905,776.</othercit>","NPL","Study NPL"
"<othercit>Owens, et al. Smooth muscle cell hypertrophy versus hyperplasia in hypertension. Proc Natl Acad Sci U S A. Dec. 1981;78(12):7759-63.</othercit>","NPL","Study NPL"
"<othercit>Percy, et al. A gain-of-function mutation in the HIF2A gene in familial erythrocytosis. N Engl J Med. Jan. 10, 2018;358(2):162-8. doi: 10.1056/NEJMoa073123.</othercit>","NPL","Study NPL"
"<othercit>Percy, et al. Two new mutations in the HIF2A gene associated with erythrocytosis. Am J Hematol. Apr. 2012;87(4):439-42. doi: 10.1002/ajh.23123. Epub Feb. 24, 2012.</othercit>","NPL","Study NPL"
"<othercit>Prelog, et al. Helvetica Chimica Acta (1946), 29, 1163-9.</othercit>","NPL","Study NPL"
"<othercit>PubChem. Compound Summary for CID 21110550. 1-10. Create Date: Dec. 5, 2007. [retrieved on Jan. 20, 2015]. Retrieved from the Internet.&lt; URL:http://pubchem.ncbi.nlm.nih.gov/compound/21110550&gt;. entire document.</othercit>","NPL","Study NPL"
"<othercit>PubChem. Compound Summary for CID 825455. 1-11. Create Date: Jul. 9, 2005. [retrieved on Jan. 20, 2015]. Retrieved from the Internet.&lt; URL:http://pubchem.ncbi.nlm.nih.gov/compound/825455&gt;. entire document.</othercit>","NPL","Study NPL"
"<othercit>Raval, et al. Contrasting properties of hypoxia-inducible factor 1 (HIF-1) and HIF-2 in von Hippel-Lindau-associated renal cell carcinoma. Mol Cell Biol. Jul. 2005;25(13):5675-86.</othercit>","NPL","Study NPL"
"<othercit>Sakairi, et al. Synthesis and SAR studies of bicyclic amine series GPR119 agonists. Bioorganic &amp; Medicinal Chemistry Letters. 2012; 22:5123-5128.</othercit>","NPL","Study NPL"
"<othercit>Scheuermann, et al. Allosteric inhibition of hypoxia inducible factor-2 with small molecules. Nat Chem Biol. Apr. 2013;9(4):271-6. doi: 10.1038/nchembio.1185. Epub Feb. 24, 2013.</othercit>","NPL","Study NPL"
"<othercit>Scheuermann, et al. Artificial ligand binding within the HIF2alpha PAS-B domain of the HIF2 transcription factor. Proc Natl Acad Sci U S A. Jan. 13, 2009;106(2):450-5. doi: 10.1073/pnas.0808092106. Epub Jan. 7, 2009.</othercit>","NPL","Study NPL"
"<othercit>Schroder, et al. Non-steroidal anti-inflammatory agents. 6. Anti-inflammatory methanesulfonamides I. European Journal of Medicinal Chemistry, 1982, vol. 17, No. 1, p. 35-42.</othercit>","NPL","Study NPL"
"<othercit>Semenza. Hypoxia-inducible factors: mediators of cancer progression and targets for cancer therapy. Trends Pharmacol Sci. Apr. 2012;33(4):207-14. doi: 10.1016/j.tips.2012.01.005. Epub Mar. 6, 2012.</othercit>","NPL","Study NPL"
"<othercit>Shen, et al. The VHL/HIF axis in clear cell renal carcinoma. Semin Cancer Biol. Feb. 2013;23(1):18-25. doi: 10.1016/j.semcancer.2012.06.001. Epub Jun. 13, 2012.</othercit>","NPL","Study NPL"
"<othercit>Silverman, Prodrugs and Drug Delivery Systems, The Organic Chemistry of Drug Design and Drug Action, pp. 352-399 (Year: 1992 ).</othercit>","NPL","Study NPL"
"<othercit>Small, W. and Donnelly, E.D. Leibel and Phillips textbook of Radiation oncology. JAMA. 2012; 307(1):93.</othercit>","NPL","Study NPL"
"<othercit>Song et al., Synthesis and Biochemical Evaluation of Thiochromanone Thiosemicarbazone Analogues as Inhibitors of Cathepsin L ACS Med. Chem. Lett.. (2012), vol. 3(6), pp. 450-453.</othercit>","NPL","Study NPL"
"<othercit>Svensson, et al., Bromination of bicyclic phenols with SO2 heterocyclic annelated rings, ACTA Pharmaceutica Suecica, Royal Pharmaceutical Institute, Sweden, vol. 12, No. 5-6, Jan. 1, 1975: pp. 401-406.</othercit>","NPL","Study NPL"
"<othercit>Talks, et al. The expression and distribution of the hypoxia-inducible factors HIF-1alpha and HIF-2alpha in normal human tissues, cancers, and tumor-associated macrophages. Am J Pathol. Aug. 2000;157(2):411-21.</othercit>","NPL","Study NPL"
"<othercit>Tan, et al. Identification of a novel small-molecule inhibitor of the hypoxia-inducible factor 1 pathway. Cancer Res. Jan. 15, 2005;65(2):605-12.</othercit>","NPL","Study NPL"
"<othercit>U.S. Appl. No. 15/805,390 Office Action dated Apr. 3, 2018.</othercit>","NPL","Study NPL"
"<othercit>Vanharanta, et al. Epigenetic expansion of VHL-HIF signal output drives multiorgan metastasis in renal cancer. Nat Med. Jan. 2013;19(1):50-6. doi: 10.1038/nm.3029. Epub Dec. 9, 2012.</othercit>","NPL","Study NPL"
"<othercit>Vanneman et al (Nat Rev Cancer, 12(4): 237-251) (Year: 2014).</othercit>","NPL","Study NPL"
"<othercit>Wenzel, et al. beta(2)-adrenoceptor antagonist ICI 118,551 decreases pulmonary vascular tone in mice via a G(i/o) protein/nitric oxide-coupled pathway. Hypertension. Jul. 2009;54(1):157-63. doi: 10.1161/Hypertensionaha.109.130468. Epub May 26, 2009.</othercit>","NPL","Study NPL"
"<othercit>Wigerup, et al. Therapeutic targeting of hypoxia and hypoxia-inducible factors in cancer. Pharmacol Ther. Aug. 2016;164:152-69. doi: 10.1016/j.pharmthera.2016.04.009. Epub Apr. 29, 2016.</othercit>","NPL","Study NPL"
"<othercit>Winter, et al. The Vinylogous Mannich Reaction: An Efficient Access to Substituted Nicotinonitriles. Synlett, No. 13, Jan. 1, 2003, pp. 1959-1964.</othercit>","NPL","Study NPL"
"<othercit>Wolff, Burger's Medicinal Chemistry and Drug Discover, fifth edition, vol. 1, Principles and Practice, 976-977 (Year: 1995).</othercit>","NPL","Study NPL"
"<othercit>Zhuang, et al. Somatic HIF2A gain-of-function mutations in paraganglioma with polycythemia. N Engl J Med. Sep. 6, 2012;367(10):922-30. doi: 10.1056/NEJMoa1205119.</othercit>","NPL","Study NPL"
"<othercit>Zimmer, et al. Inhibition of hypoxia-inducible factor is sufficient for growth suppression of VHL- /- tumors. Mol Cancer Res. Feb. 2004;2(2):89-95.</othercit>","NPL","Study NPL"
"<othercit>Zimmer, et al. Small-molecule inhibitors of HIF-2a translation link its 5'UTR iron-responsive element to oxygen sensing. Mol Cell. Dec. 26, 2008;32(6):838-48. doi: 10.1016/j.molcel.2008.12.004.</othercit>","NPL","Study NPL"
"Owens, et al. Smooth muscle cell hypertrophy versus hyperplasia in hypertension. Proc Natl Acad Sci U S A. Dec. 1981;78(12):7759-63.","NPL","Study NPL"
"Percy, et al. A gain-of-function mutation in the HIF2A gene in familial erythrocytosis. N Engl J Med. Jan. 10, 2018;358(2):162-8. doi: 10.1056/NEJMoa073123.","NPL","Study NPL"
"Percy, et al. Two new mutations in the HIF2A gene associated with erythrocytosis. Am J Hematol. Apr. 2012;87(4):439-42. doi: 10.1002/ajh.23123. Epub Feb. 24, 2012.","NPL","Study NPL"
"Prelog, et al. Helvetica Chimica Acta (1946), 29, 1163-9.","NPL","Study NPL"
"PubChem. Compound Summary for CID 21110550. 1-10. Create Date: Dec. 5, 2007. [retrieved on Jan. 20, 2015]. Retrieved from the Internet.< URL:http://pubchem.ncbi.nlm.nih.gov/compound/21110550>. entire document.","NPL","Study NPL"
"PubChem. Compound Summary for CID 825455. 1-11. Create Date: Jul. 9, 2005. [retrieved on Jan. 20, 2015]. Retrieved from the Internet.< URL:http://pubchem.ncbi.nlm.nih.gov/compound/825455>. entire document.","NPL","Study NPL"
"Raval, et al. Contrasting properties of hypoxia-inducible factor 1 (HIF-1) and HIF-2 in von Hippel-Lindau-associated renal cell carcinoma. Mol Cell Biol. Jul. 2005;25(13):5675-86.","NPL","Study NPL"
"Sakairi, et al. Synthesis and SAR studies of bicyclic amine series GPR119 agonists. Bioorganic & Medicinal Chemistry Letters. 2012; 22:5123-5128.","NPL","Study NPL"
"Scheuermann, et al. Allosteric inhibition of hypoxia inducible factor-2 with small molecules. Nat Chem Biol. Apr. 2013;9(4):271-6. doi: 10.1038/nchembio.1185. Epub Feb. 24, 2013.","NPL","Study NPL"
"Scheuermann, et al. Artificial ligand binding within the HIF2alpha PAS-B domain of the HIF2 transcription factor. Proc Natl Acad Sci U S A. Jan. 13, 2009;106(2):450-5. doi: 10.1073/pnas.0808092106. Epub Jan. 7, 2009.","NPL","Study NPL"
