Citation/Document Number,Type,Relation
"HK1244492","Patent","Citation Family Member"
"EP4166572","Patent","Citation Family Member"
"CO20170005738","Patent","Citation Family Member"
"BR112017010762","Patent","Citation Family Member"
"CA2914087","Patent","Citation Family Member"
"AR102872","Patent","Citation Family Member"
"AU2015359003","Patent","Citation Family Member"
"AU2019200003","Patent","Citation Family Member"
"US2019083612","Patent","Citation Family Member"
"US2020368349","Patent","Citation Family Member"
"US2022249657","Patent","Citation Family Member"
"TWI595006","Patent","Citation Family Member"
"ID73979","Patent","Citation Family Member"
"MX389945","Patent","Citation Family Member"
"IN392043","Patent","Citation Family Member"
"KR102012113","Patent","Citation Family Member"
"SA517381676","Patent","Citation Family Member"
"JP6552621","Patent","Citation Family Member"
"US10155037","Patent","Citation Family Member"
"US10660953","Patent","Citation Family Member"
"US11338035","Patent","Citation Family Member"
"RU2701797","Patent","Citation Family Member"
"DE602015080716","Patent","Citation Family Member"
"PT3230319","Patent","Citation Family Member"
"HR20221226","Patent","Citation Family Member"
"JP2018503365","Patent","Citation Family Member"
"HU060165","Patent","Citation Family Member"
"DK3230319","Patent","Citation Family Member"
"ES2929721","Patent","Citation Family Member"
"PL3230319","Patent","Citation Family Member"
"TR2022015998","Patent","Citation Family Member"
"JP2004004771","Patent","Citation Family Member"
"EP1537878","Patent","Citation Family Member"
"EP2206517","Patent","Citation Family Member"
"EP2243493","Patent","Citation Family Member"
"EP3287144","Patent","Citation Family Member"
"JP2009286795","Patent","Citation Family Member"
"JP2012236861","Patent","Citation Family Member"
"JP2014065748","Patent","Citation Family Member"
"JP2015163631","Patent","Citation Family Member"
"JP2016210817","Patent","Citation Family Member"
"JP2018039835","Patent","Citation Family Member"
"JP2019094340","Patent","Citation Family Member"
"JP2021080301","Patent","Citation Family Member"
"AU2003281200","Patent","Citation Family Member"
"US2006110383","Patent","Citation Family Member"
"US2009297518","Patent","Citation Family Member"
"US2011081341","Patent","Citation Family Member"
"US2014314714","Patent","Citation Family Member"
"US2015093380","Patent","Citation Family Member"
"US2015197572","Patent","Citation Family Member"
"US2016158356","Patent","Citation Family Member"
"US2016158355","Patent","Citation Family Member"
"US2017051060","Patent","Citation Family Member"
"US2020062846","Patent","Citation Family Member"
"JP4409430","Patent","Citation Family Member"
"JP5159730","Patent","Citation Family Member"
"JP5701266","Patent","Citation Family Member"
"JP5885764","Patent","Citation Family Member"
"JP6035372","Patent","Citation Family Member"
"JP6258428","Patent","Citation Family Member"
"JP6559207","Patent","Citation Family Member"
"US9067999","Patent","Citation Family Member"
"US7595048","Patent","Citation Family Member"
"US8168179","Patent","Citation Family Member"
"US8728474","Patent","Citation Family Member"
"US9393301","Patent","Citation Family Member"
"US9402899","Patent","Citation Family Member"
"US9439962","Patent","Citation Family Member"
"DE60352751","Patent","Citation Family Member"
"DE60334303","Patent","Citation Family Member"
"AT481985","Patent","Citation Family Member"
"HU1500066","Patent","Citation Family Member"
"HU1600004","Patent","Citation Family Member"
"LU92905","Patent","Citation Family Member"
"LU92940","Patent","Citation Family Member"
"PT1537878","Patent","Citation Family Member"
"PT2206517","Patent","Citation Family Member"
"ATE481985","Patent","Citation Family Member"
"DK2206517","Patent","Citation Family Member"
"ES2654064","Patent","Citation Family Member"
"DE10161767","Patent","Citation Family Member"
"HU10161767","Patent","Citation Family Member"
"SI2206517","Patent","Citation Family Member"
"HU065675","Patent","Citation Family Member"
"DK1537878","Patent","Citation Family Member"
"ES2350687","Patent","Citation Family Member"
"TR201801378","Patent","Citation Family Member"
"FI2206517","Patent","Citation Family Member"
"KR20050107399","Patent","Citation Family Member"
"JP2004072286","Patent","Citation Family Member"
"EP1591527","Patent","Citation Family Member"
"JP2010229134","Patent","Citation Family Member"
"EP2270051","Patent","Citation Family Member"
"JP2013082712","Patent","Citation Family Member"
"JP2016033169","Patent","Citation Family Member"
"US2008025979","Patent","Citation Family Member"
"US2009263865","Patent","Citation Family Member"
"US2011280878","Patent","Citation Family Member"
"US2013164294","Patent","Citation Family Member"
"US2015118234","Patent","Citation Family Member"
"JP4532409","Patent","Citation Family Member"
"JP5892913","Patent","Citation Family Member"
"JP6157574","Patent","Citation Family Member"
"US7563869","Patent","Citation Family Member"
"US7998479","Patent","Citation Family Member"
"US8246955","Patent","Citation Family Member"
"US8951518","Patent","Citation Family Member"
"US9783609","Patent","Citation Family Member"
"DE602004047754","Patent","Citation Family Member"
"DE602004053977","Patent","Citation Family Member"
"ES2729974","Patent","Citation Family Member"
"RU2007114112","Patent","Citation Family Member"
"TW200614990","Patent","Citation Family Member"
"KR20070058689","Patent","Citation Family Member"
"NO20072747","Patent","Citation Family Member"
"CN101044138","Patent","Citation Family Member"
"BRPI0517921","Patent","Citation Family Member"
"ZA200702317","Patent","Citation Family Member"
"IL182096","Patent","Citation Family Member"
"HK1112897","Patent","Citation Family Member"
"EP1809625","Patent","Citation Family Member"
"MX2007003603","Patent","Citation Family Member"
"CA2586176","Patent","Citation Family Member"
"AR051753","Patent","Citation Family Member"
"AU2005300311","Patent","Citation Family Member"
"JP2008518901","Patent","Citation Family Member"
"KR20080011428","Patent","Citation Family Member"
"NO20170138","Patent","Citation Family Member"
"NO20200470","Patent","Citation Family Member"
"NO20231166","Patent","Citation Family Member"
"NO20075697","Patent","Citation Family Member"
"CN101213297","Patent","Citation Family Member"
"TW200716743","Patent","Citation Family Member"
"ZA200709631","Patent","Citation Family Member"
"RU2007145419","Patent","Citation Family Member"
"NZ563193","Patent","Citation Family Member"
"RU2010135087","Patent","Citation Family Member"
"KR20130032908","Patent","Citation Family Member"
"CN103059138","Patent","Citation Family Member"
"KR20130114226","Patent","Citation Family Member"
"RU2013133714","Patent","Citation Family Member"
"CN105315373","Patent","Citation Family Member"
"RU2016133899","Patent","Citation Family Member"
"CN109485727","Patent","Citation Family Member"
"IN201948035076","Patent","Citation Family Member"
"RU2020126689","Patent","Citation Family Member"
"CN117534755","Patent","Citation Family Member"
"IL187108","Patent","Citation Family Member"
"IL208642","Patent","Citation Family Member"
"HK1110095","Patent","Citation Family Member"
"WO06121168","Patent","Citation Family Member"
"WO2006121168","Patent","Citation Family Member"
"EP1896582","Patent","Citation Family Member"
"MX2007013978","Patent","Citation Family Member"
"EP2161336","Patent","Citation Family Member"
"HK1140793","Patent","Citation Family Member"
"JP2006340714","Patent","Citation Family Member"
"JP2009155338","Patent","Citation Family Member"
"BRPI0610235","Patent","Citation Family Member"
"EP2418278","Patent","Citation Family Member"
"EP2439272","Patent","Citation Family Member"
"EP2439273","Patent","Citation Family Member"
"JP2012158605","Patent","Citation Family Member"
"JP2014077015","Patent","Citation Family Member"
"JP2016033135","Patent","Citation Family Member"
"JP2017052784","Patent","Citation Family Member"
"JP2019103504","Patent","Citation Family Member"
"EP3530736","Patent","Citation Family Member"
"JP2021191793","Patent","Citation Family Member"
"JP2024023539","Patent","Citation Family Member"
"CA2970873","Patent","Citation Family Member"
"CA3151350","Patent","Citation Family Member"
"CA2607147","Patent","Citation Family Member"
"AU2006244885","Patent","Citation Family Member"
"US2009217401","Patent","Citation Family Member"
"AU2011203119","Patent","Citation Family Member"
"US2013133091","Patent","Citation Family Member"
"US2014212422","Patent","Citation Family Member"
"US2014294852","Patent","Citation Family Member"
"US2014328833","Patent","Citation Family Member"
"US2014348743","Patent","Citation Family Member"
"US2015165025","Patent","Citation Family Member"
"US2017088615","Patent","Citation Family Member"
"US2020138945","Patent","Citation Family Member"
"US2023272079","Patent","Citation Family Member"
"MX305803","Patent","Citation Family Member"
"TWI379898","Patent","Citation Family Member"
"IN340060","Patent","Citation Family Member"
"KR101318469","Patent","Citation Family Member"
"KR101339628","Patent","Citation Family Member"
"KR101498834","Patent","Citation Family Member"
"NO341219","Patent","Citation Family Member"
"NO344818","Patent","Citation Family Member"
"JP4361545","Patent","Citation Family Member"
"JP5028700","Patent","Citation Family Member"
"JP5872377","Patent","Citation Family Member"
"JP6185971","Patent","Citation Family Member"
"JP6975733","Patent","Citation Family Member"
"JP7443302","Patent","Citation Family Member"
"US8779105","Patent","Citation Family Member"
"US9084776","Patent","Citation Family Member"
"US9358289","Patent","Citation Family Member"
"US9387247","Patent","Citation Family Member"
"US9492539","Patent","Citation Family Member"
"US9492540","Patent","Citation Family Member"
"US10441655","Patent","Citation Family Member"
"RU2406760","Patent","Citation Family Member"
"RU2494107","Patent","Citation Family Member"
"RU2599417","Patent","Citation Family Member"
"RU2732924","Patent","Citation Family Member"
"DE602006037693","Patent","Citation Family Member"
"DE602006057528","Patent","Citation Family Member"
"CY2015057","Patent","Citation Family Member"
"LT2015052","Patent","Citation Family Member"
"HU1500067","Patent","Citation Family Member"
"NO2018008","Patent","Citation Family Member"
"NO2023031","Patent","Citation Family Member"
"LU92904","Patent","Citation Family Member"
"NL300782","Patent","Citation Family Member"
"LT2161336","Patent","Citation Family Member"
"PT2161336","Patent","Citation Family Member"
"LT2439273","Patent","Citation Family Member"
"PT2439273","Patent","Citation Family Member"
"CY1121648","Patent","Citation Family Member"
"SI2161336","Patent","Citation Family Member"
"CY1114506","Patent","Citation Family Member"
"SI2439273","Patent","Citation Family Member"
"HU044719","Patent","Citation Family Member"
"DK2161336","Patent","Citation Family Member"
"PL2161336","Patent","Citation Family Member"
"FI2161336","Patent","Citation Family Member"
"ES2427646","Patent","Citation Family Member"
"DK2439273","Patent","Citation Family Member"
"ES2720160","Patent","Citation Family Member"
"PL2439273","Patent","Citation Family Member"
"TR201907902","Patent","Citation Family Member"
"KR20080045674","Patent","Citation Family Member"
"NO20080590","Patent","Citation Family Member"
"CN101248089","Patent","Citation Family Member"
"ZA200710919","Patent","Citation Family Member"
"NZ564592","Patent","Citation Family Member"
"KR20140002041","Patent","Citation Family Member"
"CN104356236","Patent","Citation Family Member"
"KR20150082674","Patent","Citation Family Member"
"CN105330741","Patent","Citation Family Member"
"KR20170018085","Patent","Citation Family Member"
"IL188124","Patent","Citation Family Member"
"IL241092","Patent","Citation Family Member"
"MX2007015942","Patent","Citation Family Member"
"EA200800229","Patent","Citation Family Member"
"SG163554","Patent","Citation Family Member"
"SG196381","Patent","Citation Family Member"
"EP2982379","Patent","Citation Family Member"
"HK1117850","Patent","Citation Family Member"
"HR20080053","Patent","Citation Family Member"
"WO07005874","Patent","Citation Family Member"
"WO2007005874","Patent","Citation Family Member"
"EP1907424","Patent","Citation Family Member"
"BRPI0613361","Patent","Citation Family Member"
"JP2013150606","Patent","Citation Family Member"
"JP2016006123","Patent","Citation Family Member"
"JP2018027952","Patent","Citation Family Member"
"JP2020072712","Patent","Citation Family Member"
"JP2021182929","Patent","Citation Family Member"
"JP2023072038","Patent","Citation Family Member"
"JP2024174925","Patent","Citation Family Member"
